Title,Category,Link,Link2,Link3,SubCategory,SubCategory2,Tags
Hyperreal Japanese Adventure,UnrealEngine,https://pan.baidu.com/s/1woTeFXEe97LEui-NYgvu4g?pwd=2580,,,,,"寺庙, 山地, 峡谷, 樱花树"
Stylescape Stylized Environment Kit,UnrealEngine,https://pan.baidu.com/s/1oZQaPSgDS4477LQj6NnLCw?pwd=2580,,,,,"山地, 树木, 森林, 河流, 自然"
Stylized Ruined Village,UnrealEngine,https://pan.baidu.com/s/1GdQcji5KvE1ONuIySScTeA?pwd=2580,,,,,"村庄, 砖块, 风车"
Stylized Asian Village,UnrealEngine,https://pan.baidu.com/s/1NzK00yHZx0ZW_OPIORPxkA,,,,,"寺庙国风, 街道"
Style Plant,UnrealEngine,https://pan.baidu.com/s/1doRLzKWriAvE8oSohhplwQ?pwd=2580,,,,,"宫崎骏, 花草"
Stylized Medieval Village,UnrealEngine,https://pan.baidu.com/s/1T0XfQHVujl06A3LEwiCHow?pwd=2580,,,,,"中式村庄, 城镇, 街道"
Cartoon House,UnrealEngine,https://pan.baidu.com/s/1_j5qYwkfO9R0uvn0tjnSaA?pwd=2580,,,,,"客厅, 室内, 家居, 餐厅"
Stylized Swamp Forest,UnrealEngine,https://pan.baidu.com/s/15vzXwbAAxR0-CGlJmeTDGQ?pwd=2580,,,,,"森林, 沼泽"
Low Poly Ships,UnrealEngine,https://pan.baidu.com/s/1MmybH20qjWaSSMM9YTt5uA?pwd=2580,,,,,船
Dreamscape Nature Mountains,UnrealEngine,https://pan.baidu.com/s/1tDXYBoSTWvYnBF_Iu0IxkA?pwd=2580,,,,,"山地, 自然, 遗迹"
Desert Environment,UnrealEngine,https://pan.baidu.com/s/1_JGdv2JE86BkG5OlNSXSSw?pwd=2580,,,,,"沙漠, 荒凉, 野外"
Modular School Pack,UnrealEngine,https://pan.baidu.com/s/1-6yV7YUrNP1fej_YA1lkPQ?pwd=2580,,,,,"学校, 教室, 走廊"
Middle Eastern Village,UnrealEngine,https://pan.baidu.com/s/1EqxY8lQEYVWX2eFRA7HLwA?pwd=2580,,,,,"中东, 村庄, 沙漠"
Stylized Egypt,UnrealEngine,https://pan.baidu.com/s/1wpM4x1dVc9u8q7HjsVd_MQ?pwd=2580,,,,,"城堡, 拜占庭建筑风格, 沙漠"
Dreamscape Nature Tower,UnrealEngine,https://pan.baidu.com/s/1M4fOGJFglrey2vTPK6Mlkg?pwd=2580,,,,,"城堡, 欧式, 自然, 遗迹"
Crimson Desert Landscape,UnrealEngine,https://pan.baidu.com/s/1dvloXlwAevSJuweyRG2kzQ?pwd=2580,,,,,"仙人掌, 沙漠"
Stylized Village,UnrealEngine,https://pan.baidu.com/s/15pIe47A8MddiBjsgzL70Sw?pwd=2580,,,,,"村落, 森林, 雪天"
Grass-Tutorial,UnrealEngine,https://pan.baidu.com/s/1pfeAbHZqfaZvHTgKHVQR3g?pwd=2580,,,,,"大树, 植被, 灌木, 粉花, 薰衣草"
Cartoon anime Japanese school,UnrealEngine,https://pan.baidu.com/s/1GOQKy53O_lENGdeHV-0WkQ?pwd=2580,,,,,"学校, 教室, 课桌"
POLYGON Fantasy Kingdom,UnrealEngine,https://pan.baidu.com/s/1w00ZIYmn_u3KOng4sCLOpA?pwd=2580,,,,,"城堡, 室内, 街道"
Destruction Decal BP,UnrealEngine,https://pan.baidu.com/s/1oS0WQ1bhpw7QOxgpIxcP8A?pwd=2580,,,,,"坑洞, 破损, 破碎"
Simple Shop Interiors,UnrealEngine,https://pan.baidu.com/s/1n4JsO05P453CMPdIsxdETw?pwd=2580,,,,,"服装, 超市, 食品"
Stylized City Environment: Manila,UnrealEngine,https://pan.baidu.com/s/1lUXzcrWWpkzyLij2NYQNEw?pwd=2580,,,,,"城市, 椰子树, 街道"
Customizable Puddles,UnrealEngine,https://pan.baidu.com/s/1JpsrzUpiy5drSRmEwwwrOA?pwd=2580,,,,,"水坑, 水渍"
Lowpoly Style Desert Pack,UnrealEngine,https://pan.baidu.com/s/1R-W1y4txmutRTKSF9cnCWA,,,,,"山石, 沙漠"
Kitbash3d_Shogun.Unreal.4k,UnrealEngine,https://pan.baidu.com/s/1vCUV60rspaMJHmrEBZK5qA?pwd=2580,,,,,"古风, 村庄, 集市"
KitBash3D – Aftermath,UnrealEngine,https://pan.baidu.com/s/1faTBn8d_2XV-2q2WtTSn8g,,,,,"建筑, 楼房, 破损"
Volumetric Glass,UnrealEngine,https://pan.baidu.com/s/1gS6UJkov1WL1BZ8RfpQUgg?pwd=2580,,,,,"体积云, 水, 深度, 玻璃"
Medieval,UnrealEngine,https://pan.baidu.com/s/1OSHVjllt5NacmKM1x2FiDA?pwd=2580,,,,,"建筑, 战士, 旗帜, 铠甲"
POLYGON - Gang Warfare Pack,UnrealEngine,https://pan.baidu.com/s/1OYFSkkbSXRjlbA5u2UjFzQ?pwd=2580,,,,,"仓库, 战地, 武器"
Tokyo Back Alleys,UnrealEngine,https://pan.baidu.com/s/15WJB-P4dM8il7vjfEIdZWA?pwd=2580#list/path=%2F,,,场景素材,,"城市, 室外, 巷子, 招牌, 日式, 电线杆, 自行车, 行人, 街道, 雨伞, 雨夜, 霓虹"
POLYGON Nature Biomes Season One,UnrealEngine,https://pan.baidu.com/s/1xtt5kmB1zzNIGfBwW0FJAQ?pwd=2580,,,,,"山石, 森林, 植被, 海底"
POLYGON - Horror Mansion,UnrealEngine,https://pan.baidu.com/s/1ZOzslgLrLDVzUjDdiTgShA?pwd=2580,,,,,"室内, 庄园, 恐怖"
POLYGON Prototype Pack,UnrealEngine,https://pan.baidu.com/s/11WU21sqv-mHeeVCkcHly1w?pwd=2580,,,,,"游乐园, 迷宫"
POLYGON - Military Pack,UnrealEngine,https://pan.baidu.com/s/1yvDtQ4l5a6v4u2myDGxVxg?pwd=2580,,,,,"军事基地, 建筑, 战场, 沙漠"
Assetsville Nature Pack - 4 Seasons,UnrealEngine,,,,,,"春天, 秋天, 雪天"
POLYGON - Kids Pack,UnrealEngine,https://pan.baidu.com/s/140P3Gpa98lGbk4aHHMVT9A?pwd=2580,,,,,"游乐园, 游乐设施"
POLYGON - Horse Pack,UnrealEngine,https://pan.baidu.com/s/1-4-nz9jHB83YSJzgGPVnkA?pwd=2580,,,,,马匹
Terrain Materials VOL.3,UnrealEngine,https://pan.baidu.com/s/1Tq-AtidkIrmW65px46Tw5A?pwd=2580,,,,,"卡通, 风格化"
POLYGON - Shops Pack,UnrealEngine,https://pan.baidu.com/s/12cgBoAfmoQKT2Qn0lSOarw?pwd=2580,,,,,"商店, 游戏厅"
SubUV Damaged Decal Pack,UnrealEngine,https://pan.baidu.com/s/1myIzh1Mglupu1cKlTvN7Bg?pwd=2580,,,,,"破损, 裂缝, 青苔"
Terrain Materials VOL 2,UnrealEngine,https://pan.baidu.com/s/1RXwCxGjdVqNSBKx12Ht8PA?pwd=2580,,,,,"卡通, 风格化"
Cyberpunk Interior Environment Kitbash,UnrealEngine,https://pan.baidu.com/s/13wFEsiWbgxEenbabUfFJNA,,,,,"沙发, 浴室, 管道线缆"
Assetsville Motorcycles,UnrealEngine,https://pan.baidu.com/s/15_aj_zuUt5YUywL_yt2pcg?pwd=2580,,,,,"展览台, 摩托, 销售场地"
Simple Town,UnrealEngine,https://pan.baidu.com/s/1dzU5RM7WF2OwSuHmzVcLbQ?pwd=2580,,,,,"交通工具, 城镇"
Simple House Interiors,UnrealEngine,https://pan.baidu.com/s/1s_q_gFD9Q4Xfe-jqZRE6rw?pwd=2580,,,,,"墙壁, 室内装饰"
Basic Light Function Pack,UnrealEngine,https://pan.baidu.com/s/1mc_-asKE2DRtPJDoq_EYQA?pwd=2580,,,,,"灯光投影, 遮罩"
POLYGON Knights Pack,UnrealEngine,https://pan.baidu.com/s/1AiVHaxke0LsMQsqMDOijCw?pwd=2580,,,,,"战士, 盾牌, 骑士"
POLYGON MINI - Fantasy Pack,UnrealEngine,https://pan.baidu.com/s/16v6OOqMNZr8sJvXfp2oHPw,,,,,"NPC, 角色"
Industrial Zone,UnrealEngine,https://pan.baidu.com/s/1yHXP2Ed2da16Ew5O66vEsQ?pwd=2580,,,,,"废弃工地, 建筑"
Simple Apocalypse Interiors,UnrealEngine,https://pan.baidu.com/s/11E3cs2dee3wiDYg6onF8VA,,,,,"启示录, 室内, 破损"
POLYGON - Explorer Kit,UnrealEngine,https://pan.baidu.com/s/1MSEuhlawPzy-KmBHrFIVkA?pwd=2580,,,,,"探索, 求生, 牛仔"
Jiffycrew Post Process Line,UnrealEngine,https://pan.baidu.com/s/1wcOq6EcxDC8HEgZRMpKKkA?pwd=2580,,,,,"卡通, 描边材质, 线框"
POLYGON Western Pack,UnrealEngine,https://pan.baidu.com/s/1szOQhci-Ha6vNV5MP55P7g?pwd=2580,,,,,"山石, 沙漠, 西部牛仔"
Medieval Low Poly Armory Pack,UnrealEngine,https://pan.baidu.com/s/19mt9lbQOI4ZCx3xw1sdDBQ?pwd=2580,,,,,"仓库, 库房, 武器"
Simple Military,UnrealEngine,https://pan.baidu.com/s/1R988iAekesZgO4n0cFOEoQ?pwd=2580,,,,,"军事基地, 基地, 营地"
Kitbash3d_Warfare.Unreal.4k,UnrealEngine,https://pan.baidu.com/s/1yP0hdwE35wiLvQ5I9B8_Zg?pwd=2580,,,,,"军事基地, 战争"
POLYGON Enchanted Forest Nature Biomes,UnrealEngine,https://pan.baidu.com/s/1iJITEBu0j52CSR2pZIqJoA?pwd=2580,,,,,"发光植物, 奇幻森林"
Apocalypse,UnrealEngine,https://pan.baidu.com/s/1AMMVO_vMjUp-CTQIMdK2Ew?pwd=2580,,,,,"车辆, 防护服"
Magic Map Material & Maker (M4),UnrealEngine,https://pan.baidu.com/s/1Ilo0RHbzNfPYcUkrbDCh7Q?pwd=2580,https://pan.baidu.com/s/1Ilo0RHbzNfPYcUkrbDCh7Q?pwd=2580,,,,"M4, 地形交互, 自动材质"
Rain Drops,UnrealEngine,https://pan.baidu.com/s/1U_TumEapZd5rt1J3Bgmd2Q?pwd=2580,,,,,"屏幕雨滴, 雨水"
Terrain Materials VOL.4,UnrealEngine,https://pan.baidu.com/s/1xp2iPpu6UchMDmC01l5Vrw?pwd=2580,,,,,"卡通, 风格化"
Water Materials,UnrealEngine,https://pan.baidu.com/s/1BzKAGdLgfhnvSMpAs2KLBw?pwd=2580,,,,,"河水, 瀑布"
Low Poly Survival Pack,UnrealEngine,https://pan.baidu.com/s/1-j4OTlGniGqjDn46of9cgA?pwd=2580,,,,,"求生, 道具"
POLYGON - Pirate Pack,UnrealEngine,https://pan.baidu.com/s/1k-kbHkw5qIJ5vvSoLs747A?pwd=2580,,,,,"村镇, 王国"
Water Village,UnrealEngine,https://pan.baidu.com/s/1NOAsg6wP2Fm50-lK9HwNvg?pwd=2580,https://pan.baidu.com/s/1NOAsg6wP2Fm50-lK9HwNvg?pwd=2580,,,,"人物, 建筑, 摊贩, 道具"
EasyMapper,UnrealEngine,https://pan.baidu.com/s/157b3rEiW9OLgqXUNnjv8Ug?pwd=2580,,,,,"纹理绘制, 顶点绘制"
Kitbash3D – Medieval Marketplace,UnrealEngine,https://pan.baidu.com/s/1DPrhgQ3TYVwI4rW4M2f5uQ?pwd=2580,,,,,"摊贩, 道具, 集市"
Landscape Smart Material,UnrealEngine,https://pan.baidu.com/s/1kmuoYrzK5qxxKJoKcrAOSg?pwd=2580,,,,,"地形材质, 植被"
POLYGON - Nightclubs,UnrealEngine,https://pan.baidu.com/s/1VbE7REuK5SmraGV2ZHwr5g?pwd=2580,,,,,"夜总会, 酒吧"
POLYGON City Pack,UnrealEngine,https://pan.baidu.com/s/1FY3Gz7Ph199Z8TQYG5cKTA?pwd=2580,,,,,"交通工具, 城市, 街道"
Advanced Water Material,UnrealEngine,https://pan.baidu.com/s/11iUH749B7rF0EYTyHVRqhQ?pwd=2580,,,,,"屏幕雨滴, 水泡, 海浪, 焦散"
Dark Ambient Pack,UnrealEngine,https://pan.baidu.com/s/1oXGtRopXXOe56iFx-wErhA?pwd=2580,,,,,环境音
Ice Cool,UnrealEngine,https://pan.baidu.com/s/1AgTfC1xDt2qV81p5GEw4YA?pwd=2580,,,,,"冰晶石, 雪"
Niagara Ambiance Fx Pack 1,UnrealEngine,https://pan.baidu.com/s/11quDY8jruM3WI1dNvkolaA?pwd=2580,,,,,"沙城暴, 狂风"
Kitbash3d Warzone,UnrealEngine,https://pan.baidu.com/s/184E_JzRmXHF-8A49bfWmTA?pwd=2580,,,,,"建筑, 破损"
500+ Ultimate LUTs Pack,UnrealEngine,https://pan.baidu.com/s/1BI57xcuewgOsBFkrlv28gA?pwd=2580,,,,,"后期, 调色"
Ritual Decal Package AI SOURCES,UnrealEngine,https://pan.baidu.com/s/1LmW4k0Gywwt4JN3cmftcvA?pwd=2580,,,,,"印章, 符文, 装饰"
Kitbash3D_Props_Secret_Labs,UnrealEngine,https://pan.baidu.com/s/1GzhUYH2oM5nurxEG0ygB7Q?pwd=2580,,,,,"医院, 实验室, 末日"
Procedural Decal Tools,UnrealEngine,https://pan.baidu.com/s/1yLY2Wo7lrf8mGlEhcr7Wiw?pwd=2580,,,,,"室内装饰, 水坑, 马路线"
Forest Fire,UnrealEngine,https://pan.baidu.com/s/1CEZr_1kn74FWHX8yUuikAQ?pwd=2580,,,,,"火焰, 燃烧"
Kitbash3D - Shangri-La,UnrealEngine,https://pan.baidu.com/s/16D3Xb1RkjtQnhhga_EEQsA?pwd=2580,,,,,"寺庙, 香格里拉"
POLYGON City Pack,UnrealEngine,https://pan.baidu.com/s/1HeB9-be8JTALXgRgMm-TQQ?pwd=2580,,,,,"交通工具, 城市, 建筑"
Kitbash3D系列合集,UnrealEngine,https://pan.baidu.com/s/1zymPH9aI87KrBAjHpgkNyw,,,,,"96套, Blender, C4D, FBX, Unreal"
Modelshop Greebles,UnrealEngine,https://pan.baidu.com/s/1qjMFArcpJhbI9btN1bj4Ug?pwd=2580,,,,,"舰艇, 飞机, 飞虎队"
Kitbash3d – Steampunk,UnrealEngine,https://pan.baidu.com/s/1afu7ygd0TKcHoZZ_PaihkA?pwd=2580,,,,,"朋克建筑, 蒸汽朋克"
Lowpoly Style Tropical Pack,UnrealEngine,https://pan.baidu.com/s/1YdCYJTilYlH3OtIEip6bcA?pwd=2580,,,,,"椰子树, 海岛"
POLYGON Nature Pack,UnrealEngine,https://pan.baidu.com/s/1uO3Y8gKKZAwO5UgmWH6q4Q?pwd=2580,,,,,"山石, 植被"
Astronova,UnrealEngine,https://pan.baidu.com/s/1m4Kl45Pl9mQGr2Gfm_NnWw?pwd=2580,,,,,"外星, 宇航员, 月球"
POLYGON - Samurai Pack,UnrealEngine,https://pan.baidu.com/s/1Hel_GaeQfDV1s28oqc4toQ?pwd=2580,,,,,"村庄, 武士, 街道"
POLYGON - Sci-Fi City,UnrealEngine,https://pan.baidu.com/s/1q9P-2_BxAsYGWmKXkeeISQ?pwd=2580,,,,,"街道, 赛博朋克, 都市"
Grunge Decals,UnrealEngine,https://pan.baidu.com/s/128pYTkENvqT1BPZynCnhQg?pwd=2580,,,,,"流迹, 脏迹, 青苔"
POLYGON City Characters,UnrealEngine,https://pan.baidu.com/s/16lcpJR2KCjDCimyOMio3Eg?pwd=2580,,,,,"NPC, 角色"
Aquatic Surface,UnrealEngine,https://pan.baidu.com/s/12MePbIFFBODCTHp68NncXw?pwd=2580,,,,,"吃水线, 焦散"
Lowpoly Style Asia,UnrealEngine,https://pan.baidu.com/s/1NFpH-_SEz5ZcVGoyl3pbIA?pwd=2580,,,,,"寺庙, 山石, 村庄, 植被"
Lowpoly Style Winter Environment,UnrealEngine,https://pan.baidu.com/s/1xTSb-AFkgavYfXi-CTuTJw?pwd=2580,,,,,"冬季, 村庄"
Niagara Realistic Waterfall and Water Element VFX,UnrealEngine,https://pan.baidu.com/s/1ZR1nT01jv3ZOvawwMtJAcQ?pwd=2580,,,,,瀑布
POLYGON Fantasy Characters,UnrealEngine,https://pan.baidu.com/s/1Y1raXr-_sEWOijoOTS19Rg?pwd=2580,,,,,"NPC, 角色"
VFX Pack Weather,UnrealEngine,https://pan.baidu.com/s/12jLK-GX4O-FxkoRe6UFxtQ?pwd=2580,,,,,"下雪, 落叶, 雨水"
Niagara Realistic Starter VFX Pack,UnrealEngine,https://pan.baidu.com/s/1kVccPTJZuL_FdywaRLp1mw?pwd=2580,,,,,"天气, 昆虫集群, 火焰, 落叶"
POLYGON - Fantasy Rivals,UnrealEngine,https://pan.baidu.com/s/1K3wQ0OEh96CTfpc3QW8olw?pwd=2580,,,,,"NPC, 角色"
Lowpoly Style Woodlands Pack,UnrealEngine,https://pan.baidu.com/s/1oiMKA-1baoaOYL4-ZgA5Ow?pwd=2580,,,,,"山石, 植被"
Simple Office Interiors,UnrealEngine,https://pan.baidu.com/s/1y_7x1DUhErA3lq0t8FhzNw?pwd=2580,,,,,"办公司, 电脑"
Special OPS,UnrealEngine,https://pan.baidu.com/s/1LXiWFnA3UVBHs1CHoOzwkw?pwd=2580,,,,,"枪械, 飞虎队"
POLYGON Adventure Pack,UnrealEngine,https://pan.baidu.com/s/1lSiQkMvS8M_OLUkvC78kPw?pwd=2580,,,,,"冒险, 求生"
Mech Squad,UnrealEngine,https://pan.baidu.com/s/1U8OgfPal8bUEYmVykon1NQ?pwd=2580,,,,,"机甲, 零件"
Dirt Track & General Dirt Decals,UnrealEngine,https://pan.baidu.com/s/16fMR1kwkdmDmXK7CfqQ28w?pwd=2580,,,,,"坑洞, 水坑, 泥路"
POLYGON - Construction Pack,UnrealEngine,https://pan.baidu.com/s/1J2s1xRpXL7jrJSR7PkAWQg?pwd=2580,,,,,"工人, 工地"
Waterfall VFX,UnrealEngine,https://pan.baidu.com/s/1A2kk3CdF4ZbvNS9JK990Mg?pwd=2580,,,,,"水, 河流, 瀑布"
Jade and Marble Material Pack,UnrealEngine,https://pan.baidu.com/s/1lYg3dJKaaJrJCjD2hGoUKA?pwd=2580,,,,,"SSS, 玉石"
Simple Farm,UnrealEngine,https://pan.baidu.com/s/1S67b6ZK_5b5HN_rUjiek2Q?pwd=2580,,,,,"农场, 拖拉机"
Simple Port,UnrealEngine,https://pan.baidu.com/s/1Q1_9q4f34s8PdJdSt8ttUg?pwd=2580,,,,,"港口, 码头"
M5 VFX Vol2. Fire and Flames,UnrealEngine,https://pan.baidu.com/s/1yQbyiLRwoqcAZRSYXl5YUQ?pwd=2580,,,,,"火焰, 烟雾, 燃烧"
POLYGON City Zombies,UnrealEngine,https://pan.baidu.com/s/1QlOr5pE0VNQOIY_4e0Rqjg?pwd=2580,,,,,"NPC, 丧尸"
Movement Animset Pro,UnrealEngine,https://pan.baidu.com/s/150l8HNIZvh9HmQ-YPzYVOg?pwd=2580,,,,,小白人动画资产包
POLYGON Spy Kit,UnrealEngine,https://pan.baidu.com/s/1vc0StYxYykcs8f3HbtnPfg?pwd=2580,,,,,"交通工具, 特工"
POLYGON - Ancient Empire,UnrealEngine,https://pan.baidu.com/s/1sJyTxCy480FDNSuzgNmhjA?pwd=2580,,,,,"古罗马, 希腊, 建筑"
Waterfall Tool,UnrealEngine,https://pan.baidu.com/s/1tesV4s5qPoSgg8jpVpRyQA?pwd=2580,,,,,瀑布
Fireworks Niagara FX,UnrealEngine,https://pan.baidu.com/s/1XFj6ETg7TyQ0yEb1XE-toQ,,,,,烟花爆竹
Pixel Particle Effect,UnrealEngine,https://pan.baidu.com/s/1gAGIpzHG53MXTWZkaQfszg?pwd=2580,,,,,"像素风, 火焰, 爆炸"
POLYGON - Sci-fi Space Pack,UnrealEngine,https://pan.baidu.com/s/11lk1QO8BcX5DEcM2To7y5w,,,,,"实验室, 未来环境, 飞船"
POLYGON War Pack,UnrealEngine,https://pan.baidu.com/s/1atTBWjccIBMQBUAPnKjC1A?pwd=2580,,,,,"基地, 帐篷, 战场"
Kitbash3d-Favela,UnrealEngine,https://pan.baidu.com/s/1Pc-Zr-tbySgIIJJ8bXkEeQ?pwd=2580,,,,,"建筑, 贫民窟, 铁板房"
Assetsville Town 2 - Modular County,UnrealEngine,https://pan.baidu.com/s/1rVAEQeVpRDrH9E2U0SBGrA?pwd=2580,,,,,"停车场, 城镇, 警局"
Road Materials and Decals,UnrealEngine,https://pan.baidu.com/s/1qglybAlEeBc_yoSPwBwrEw?pwd=2580,,,,,"水坑, 破损, 道路"
Kitbash3D Future Warfare,UnrealEngine,https://pan.baidu.com/s/12agVGEEWymdYmEJLEKepog,,,,,"未来城市建筑, 科幻"
Low Poly Fruits and Vegetables,UnrealEngine,https://pan.baidu.com/s/12owRpbEgzdXpeCb4BTFzTQ?pwd=2580,,,,,"木箱, 水果"
Kitbash3D-Heavy Metal,UnrealEngine,https://pan.baidu.com/s/1jKxbHiVorFhTTfJh3qFEfw?pwd=2580,,,,,"建筑, 未来环境, 科幻"
Cyberpunk Environment Kitbash Set,UnrealEngine,https://pan.baidu.com/s/1TGbYsjHUV9RogdEaxIvAbg?pwd=2580,,,,,"建筑, 管道"
911 First Responders,UnrealEngine,https://pan.baidu.com/s/12Ft2q-ctxoHSUyp6pVHsng?pwd=2580,,,,,"救护车, 末日, 街道"
POLYGON - Heist Pack,UnrealEngine,https://pan.baidu.com/s/1JyQB3Sbyknw-w80KSASGhw?pwd=2580,,,,,"抢劫, 盗匪, 银行"
Lowpoly Style Woodlands Pack,UnrealEngine,https://pan.baidu.com/s/1CUp-pCY_GaVuwrAG_8z61w?pwd=2580,,,,,"山石, 植被, 瀑布"
Low Poly Town,UnrealEngine,https://pan.baidu.com/s/1jvnSl92xQP5dogHXXvFGpg?pwd=2580,,,,,"城镇, 建筑, 街道"
Lowpoly Tropical Island,UnrealEngine,https://pan.baidu.com/s/1X6O1v96wdzd7gN3Mjj7-yg?pwd=2580,,,,,"岛屿, 海岛"
Grand Bazaar Collection,UnrealEngine,https://pan.baidu.com/s/14cPcJelx7D9omz-oMXlxag?pwd=2580,https://pan.baidu.com/s/14cPcJelx7D9omz-oMXlxag?pwd=2580,,,,"中东, 人物, 集市"
Rain Effects,UnrealEngine,https://pan.baidu.com/s/1_hZ0q4Yy7F89MgLrAdOd9g?pwd=2580,,,,,"流水, 雨滴"
Kitbash3D-Brooklyn,UnrealEngine,https://pan.baidu.com/s/1kiQHNi2lDkpQIyYBoAkm3A?pwd=2580,,,,,"建筑, 欧洲"
POLYGON Farm Pack,UnrealEngine,https://pan.baidu.com/s/1PAUhKVHcaexyK94BtPkE0w?pwd=2580,,,,,"农场, 庄园, 田地"
POLYGON - Street Racer,UnrealEngine,https://pan.baidu.com/s/19XrUR96If9EXqpd1aEbWdA?pwd=2580,,,,,"建筑, 赛道, 道路"
POLYGON Apocalypse Pack,UnrealEngine,https://pan.baidu.com/s/1VVNg9IRxGPrlCDRkXH6z_w?pwd=2580,,,,,"城市, 末日, 求生"
Assetsville Town,UnrealEngine,https://pan.baidu.com/s/1ON8nMJvchWH_JOXQ2lb1BA?pwd=2580,,,,,"城镇, 汽车, 街道, 货物, 超市"
Wild West,UnrealEngine,https://pan.baidu.com/s/1Yn3RXDcok2qoVzHUjCFIVw?pwd=2580,,,,,"村庄, 牛仔, 西部"
KitBash3D StoreFreont,UnrealEngine,https://pan.baidu.com/s/19ZLz-A_2VwL8jGJ0O224LA?pwd=2580,,,,,"店铺, 建筑, 模块化商铺"
Simple Apocalypse Interiors,UnrealEngine,https://pan.baidu.com/s/1BQnvqaA1rlru5B6ROlbq7g?pwd=2580,,,,,"火车站, 站台, 铁轨"
POLYGON Vikings Pack,UnrealEngine,https://pan.baidu.com/s/1Vx0IFwo1vupJ72FgZfKGPg?pwd=2580,,,,,"冬季, 山石, 树木, 维京"
Stylized Terrain Pack of 50 Materials,UnrealEngine,https://pan.baidu.com/s/1fKygEQu5T5Y0FXeVH62MxQ?pwd=2580,,,,,"卡通, 风格化"
Lightning Fast,UnrealEngine,https://pan.baidu.com/s/1uJwuAZNS0tURbudgbjXMVg?pwd=2580,,,,,"电流, 闪电"
Lost City Collection,UnrealEngine,https://pan.baidu.com/s/1d0qOB_MZbtKMTd_EfIGDhg?pwd=2580,https://pan.baidu.com/s/1d0qOB_MZbtKMTd_EfIGDhg?pwd=2580,,,,"人物, 遗址, 骆驼"
Ultimate Tornado 2D Effects Pack,UnrealEngine,https://pan.baidu.com/s/1wpXdCZTuYJlhh_qKDXDBFQ?pwd=2580,,,,,"火龙卷, 龙卷风"
Simple Fantasy Interiors,UnrealEngine,https://pan.baidu.com/s/1MiP61g7-eLZXRnJlFVUkLQ?pwd=2580,,,,,"室内, 教堂"
Surface Decals,UnrealEngine,https://pan.baidu.com/s/18-yQmdUzMNB9NZfMffVLHw?pwd=2580,,,,,"井盖, 水坑, 沙石"
Factory LowPoly,UnrealEngine,https://pan.baidu.com/s/1VFEZujsYb22VJn2AuI9_vw?pwd=2580,,,,,"城镇, 工厂, 车间"
Customizable Water Master-Material,UnrealEngine,https://pan.baidu.com/s/1QuM-EVCjFGcBzI-F_jVpzA?pwd=2580,,,,,"污水, 河道"
POLYGON Town Pack,UnrealEngine,https://pan.baidu.com/s/1739EImv_LJjF5PuMa48XvQ?pwd=2580,,,,,"交通工具, 城镇, 室内"
POLYGON - Battle Royale,UnrealEngine,https://pan.baidu.com/s/1Q6lKv-GoWr66zIcYfcnZZA?pwd=2580,,,,,"战地, 战场, 武器"
Assetsville Modular Hospital,UnrealEngine,,,,,,"医院, 直升机, 道具"
POLYGON - Dungeon Pack,UnrealEngine,https://pan.baidu.com/s/1j1tF3fK-oKtiQU6qnK5YCw,,,,,"地下城, 地牢"
VFX Pack Stylized FPS Muzzle and Impacts Effects,UnrealEngine,https://pan.baidu.com/s/1ZiGTcXm-I-WJK8oTw1pzQw?pwd=2580,,,,,"射击特效, 射击系统"
Swarms VFX,UnrealEngine,https://pan.baidu.com/s/19LFZBaKR1w2TAStpZSw7Yw?pwd=2580,,,,,"昆虫集群, 水母, 蚂蚁, 蜘蛛, 蝴蝶, 鱼群"
Advanced Cel Shader Essentials,UnrealEngine,https://pan.baidu.com/s/1b4C4TswJ7gfRuLk8uIMtRQ?pwd=2580,,,,,"卡通, 描边材质, 线框"
LanFang Character,UnrealEngine,https://pan.baidu.com/s/1F8VWtRyBjBVC3kQa_OskZg?pwd=2580,,,,,"侠客, 刺客"
Barbed Wire Spline Tool,UnrealEngine,https://pan.baidu.com/s/1hnf5rIe8nNFlNDyEdupokg?pwd=2580,,,,,铁丝网
Sculptures Pack Vol.2,UnrealEngine,https://pan.baidu.com/s/1aHJdws5ELsxo7g3-GSAC8A?pwd=2580,,,,,"石雕, 雕塑"
Auto Settings,UnrealEngine,https://pan.baidu.com/s/1Iy7cY-nXMbarF9GhzYAPcw?pwd=2580,,,,,"UI设计, 游戏界面"
AutoGen - AI Skybox,UnrealEngine,https://pan.baidu.com/s/1x-sV2RRzQsnTriR9u-LItQ?pwd=2580,,,,,"AI, 天空球"
Stylized Dynamic Sky Weather System,UnrealEngine,https://pan.baidu.com/s/1wl-gzJtkExVhVLyT4X7Opw?pwd=2580,,,,,动态天气
ALL HOLOGRAM VFX Pack,UnrealEngine,https://pan.baidu.com/s/19cPuRqoOqHmhHBoZsWvY6w?pwd=2580,,,,,"全息材质, 发光材质贴花"
Streetwear Girl 1 Casual Wear Girls Pack 1,UnrealEngine,https://pan.baidu.com/s/1gQ9-5UNyfQTFPkx1xiSvNw?pwd=2580,,,,,自定义角色
Survival Items Pack,UnrealEngine,https://pan.baidu.com/s/1ks2pgBZfoqXsWnVIAQ0UVg?pwd=2580,,,,,"工具, 武器, 求生套装"
Cat girl 101,UnrealEngine,https://pan.baidu.com/s/1fXIsLlDMugBgoje1JYwnZA?pwd=2580,,,,,猫女郎
